Goal;X;Y;C;shot_aerial_won;shot_open_goal;shot_deflected;Distance_(0.365, 10.291];Distance_(10.291, 14.058];Distance_(14.058, 18.305];Distance_(18.305, 23.672];Distance_(23.672, 74.472];Angle_(-0.001, 0.254];Angle_(0.254, 0.317];Angle_(0.317, 0.406];Angle_(0.406, 0.599];Angle_(0.599, 2.795];shot_type_Free Kick;shot_type_Open Play;shot_type_Penalty;shot_body_part_Head;shot_body_part_Left Foot;shot_body_part_Other;shot_body_part_Right Foot
0;18.25;33.875;16.125;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;7.583.333.333.333.320;51.375;1.375;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;26.25;48.625;1.375;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
1;8.25;55.625;5.625;0.0;1.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
1;10.0;50.125;0.125;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1
0;14.666.666.666.666.600;55.125;5.125;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;10.583.333.333.333.300;43.75;6.25;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;18.5;4.837.500.000.000.000;1.624.999.999.999.990;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;13.5;31.625;18.375;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;6.583.333.333.333.320;59.375;9.375;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;4.5;4.224.999.999.999.990;7.750.000.000.000.000;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;8.916.666.666.666.670;35.625;14.375;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;15.083.333.333.333.300;36.875;13.125;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;18.25;58.125;8.125;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;8.916.666.666.666.670;57.75;7.75;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;31.666.666.666.666.700;61.0;11.0;0.0;0.0;0.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;7.416.666.666.666.670;5.037.499.999.999.990;0.3749999999999929;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;14.25;33.0;17.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;13.583.333.333.333.300;54.25;4.25;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
1;2.408.333.333.333.330;52.375;2.375;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;49.666.666.666.666.600;58.875;8.875;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;14.166.666.666.666.700;61.5;11.5;0.0;0.0;0.0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1
0;5.583.333.333.333.320;37.125;12.875;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;2.666.666.666.666.660;4.712.500.000.000.000;2.874.999.999.999.990;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;11.666.666.666.666.600;46.75;3.25;1.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;11.166.666.666.666.600;35.625;14.375;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;7.833.333.333.333.320;48.125;1.875;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;14.25;56.375;6.375;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;5.666.666.666.666.670;59.625;9.625;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
1;13.25;61.625;11.625;0.0;0.0;1.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;1.666.666.666.666.660;64.375;14.375;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;11.75;5.037.499.999.999.990;0.3749999999999929;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;9.333.333.333.333.320;73.875;23.875;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;32.000.000.000.000.000;37.875;12.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;4.5;45.5;4.5;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;9.666.666.666.666.670;5.099.999.999.999.990;0.9999999999999929;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;16.75;4.462.500.000.000.000;5.374.999.999.999.990;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
1;9.833.333.333.333.320;51.875;1.875;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;2.608.333.333.333.330;65.875;15.875;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
0;6.75;64.5;14.5;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;12.833.333.333.333.300;67.5;17.5;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;2.5;57.375;7.375;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;4.083.333.333.333.320;34.5;15.5;0.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;19.25;62.0;12.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;20.5;29.875;20.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;28.0;27.625;22.375;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;11.583.333.333.333.300;40.0;10.0;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;0.8333333333333286;58.5;8.5;0.0;0.0;0.0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
0;23.75;56.375;6.375;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1
1;9.916.666.666.666.670;50.125;0.125;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
0;14.583.333.333.333.300;63.375;13.375;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;6.333.333.333.333.320;34.625;15.375;0.0;0.0;0.0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
0;2.5;43.75;6.25;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;1.733.333.333.333.330;33.75;16.25;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;13.333.333.333.333.300;32.75;17.25;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;21.75;63.0;13.0;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1
1;10.0;50.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1
0;2.208.333.333.333.330;57.25;7.25;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;1.716.666.666.666.660;4.462.500.000.000.000;5.374.999.999.999.990;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;13.583.333.333.333.300;57.0;7.0;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;1.733.333.333.333.330;69.5;19.5;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;1.841.666.666.666.660;66.875;16.875;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
0;38.333.333.333.333.200;47.625;2.375;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;6.666.666.666.666.670;5.087.500.000.000.000;0.8750000000000071;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
1;5.583.333.333.333.320;52.875;2.875;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;2.266.666.666.666.660;29.25;20.75;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;4.833.333.333.333.320;71.375;21.375;0.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;2.358.333.333.333.330;46.375;3.625;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;7.916.666.666.666.670;55.5;5.5;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;5.416.666.666.666.670;4.962.500.000.000.000;0.3749999999999929;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;7.583.333.333.333.320;68.375;18.375;0.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1
0;12.416.666.666.666.600;5.025.000.000.000.000;0.2500000000000071;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;6.833.333.333.333.320;72.625;22.625;0.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1
1;13.25;52.875;2.875;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;2.483.333.333.333.330;70.25;20.25;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;10.833.333.333.333.300;41.125;8.875;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;1.683.333.333.333.330;60.375;10.375;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;7.333.333.333.333.320;36.875;13.125;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;4.333.333.333.333.320;45.75;4.25;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;12.416.666.666.666.600;27.875;22.125;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;14.916.666.666.666.600;26.375;23.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;10.166.666.666.666.600;58.0;8.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;12.333.333.333.333.300;71.25;21.25;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
0;2.266.666.666.666.660;70.625;20.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;10.166.666.666.666.600;37.125;12.875;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;9.416.666.666.666.670;56.125;6.125;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;15.916.666.666.666.600;62.5;12.5;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;18.333.333.333.333.200;34.625;15.375;0.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;13.083.333.333.333.300;61.125;11.125;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;15.583.333.333.333.300;30.625;19.375;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;12.0;60.0;10.0;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;2.191.666.666.666.660;43.625;6.375;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;6.25;48.75;1.25;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;13.0;60.0;10.0;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;9.916.666.666.666.670;4.912.499.999.999.990;0.8750000000000071;1.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;13.166.666.666.666.600;33.375;16.625;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;2.416.666.666.666.660;41.125;8.875;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
1;10.083.333.333.333.300;64.0;14.0;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;10.833.333.333.333.300;8.175.000.000.000.000;31.750.000.000.000.000;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;17.5;31.125;18.875;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;1.991.666.666.666.660;58.0;8.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;1.658.333.333.333.330;4.650.000.000.000.000;3.499.999.999.999.990;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;12.916.666.666.666.600;61.5;11.5;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;14.0;42.0;8.0;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;14.416.666.666.666.600;49.25;0.75;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;1.991.666.666.666.660;58.375;8.375;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;3.25;64.0;14.0;0.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1
1;13.833.333.333.333.300;4.337.500.000.000.000;6.624.999.999.999.990;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1;19.166.666.666.666.700;4.724.999.999.999.990;2.750.000.000.000.000;0.0;1.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;4.0;64.25;14.25;0.0;0.0;0.0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
0;23.75;44.5;5.5;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;10.583.333.333.333.300;57.75;7.75;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;10.333.333.333.333.300;51.5;1.5;1.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;6.083.333.333.333.320;28.0;22.0;0.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0
1;7.0;49.875;0.125;0.0;0.0;1.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;13.25;54.625;4.625;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;5.25;4.349.999.999.999.990;6.500.000.000.000.000;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
1;12.0;44.5;5.5;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;10.0;4.724.999.999.999.990;2.750.000.000.000.000;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;6.333.333.333.333.320;4.837.500.000.000.000;1.624.999.999.999.990;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;4.916.666.666.666.670;39.0;11.0;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
1;5.583.333.333.333.320;52.875;2.875;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;5.0;63.75;13.75;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;10.916.666.666.666.600;32.375;17.625;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;12.25;35.875;14.125;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;10.333.333.333.333.300;32.625;17.375;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;2.933.333.333.333.330;48.875;1.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;5.75;65.625;15.625;0.0;0.0;0.0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
0;2.666.666.666.666.660;4.837.500.000.000.000;1.624.999.999.999.990;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;1.816.666.666.666.660;48.875;1.125;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
1;6.75;59.625;9.625;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;7.5;43.25;6.75;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;7.0;4.150.000.000.000.000;8.499.999.999.999.990;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1;6.166.666.666.666.670;48.875;1.125;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;23.25;42.0;8.0;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
0;9.833.333.333.333.320;36.5;13.5;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1;4.75;62.125;12.125;0.0;0.0;0.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;9.166.666.666.666.670;54.625;4.625;1.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;25.0;50.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;22.5;35.625;14.375;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;7.5;70.5;20.5;0.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1
0;7.916.666.666.666.670;34.75;15.25;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;14.0;52.25;2.25;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;28.5;43.625;6.375;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;11.75;28.875;21.125;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;22.75;4.412.499.999.999.990;5.875.000.000.000.000;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;6.833.333.333.333.320;64.125;14.125;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;17.5;71.375;21.375;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;18.5;39.0;11.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;2.116.666.666.666.660;24.75;25.25;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;6.25;46.25;3.75;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;18.75;30.125;19.875;0.0;0.0;1.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;1.966.666.666.666.660;53.125;3.125;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;15.5;31.875;18.125;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;2.758.333.333.333.330;42.375;7.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;22.25;4.037.499.999.999.990;9.625.000.000.000.000;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
0;9.333.333.333.333.320;54.25;4.25;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
1;10.25;59.125;9.125;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;12.5;61.875;11.875;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;1.966.666.666.666.660;37.625;12.375;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;2.133.333.333.333.330;72.25;22.25;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;19.5;59.75;9.75;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0
0;15.916.666.666.666.600;54.375;4.375;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;9.666.666.666.666.670;66.625;16.625;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0
0;1.758.333.333.333.330;39.0;11.0;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
1;6.916.666.666.666.670;46.25;3.75;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;1.983.333.333.333.330;37.5;12.5;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
1;10.083.333.333.333.300;50.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1
0;1.866.666.666.666.660;70.5;20.5;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;4.583.333.333.333.320;38.25;11.75;0.0;0.0;0.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;8.666.666.666.666.670;4.275.000.000.000.000;7.249.999.999.999.990;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;2.266.666.666.666.660;33.5;16.5;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
1;4.416.666.666.666.670;52.625;2.625;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;8.166.666.666.666.670;54.875;4.875;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;2.483.333.333.333.330;73.875;23.875;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;6.083.333.333.333.320;45.625;4.375;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;3.5;34.125;15.875;0.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;2.241.666.666.666.660;48.125;1.875;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
1;5.75;66.25;16.25;0.0;0.0;0.0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;21.5;57.25;7.25;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
0;11.75;18.25;31.75;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;9.333.333.333.333.320;71.375;21.375;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
0;13.083.333.333.333.300;59.25;9.25;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1;6.25;61.375;11.375;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;15.166.666.666.666.600;27.875;22.125;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
0;8.166.666.666.666.670;53.625;3.625;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;31.666.666.666.666.700;41.25;8.75;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;20.833.333.333.333.200;36.875;13.125;0.0;0.0;0.0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;15.416.666.666.666.600;38.75;11.25;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;9.416.666.666.666.670;36.375;13.625;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;25.833.333.333.333.200;37.125;12.875;0.0;0.0;0.0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;2.091.666.666.666.660;70.125;20.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
1;7.166.666.666.666.670;43.625;6.375;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;9.833.333.333.333.320;66.5;16.5;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
1;4.916.666.666.666.670;57.25;7.25;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
1;10.666.666.666.666.600;52.0;2.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;5.0;4.087.500.000.000.000;9.124.999.999.999.990;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;11.5;32.0;18.0;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0
0;2.208.333.333.333.330;27.0;23.0;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;4.833.333.333.333.320;51.625;1.625;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;1.758.333.333.333.330;69.5;19.5;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;17.75;58.5;8.5;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;22.75;72.125;22.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;4.166.666.666.666.670;31.5;18.5;0.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0
